Wavelength (A),Transmittance
3915,0.000000000000
3920,0.000000000000
3925,0.000000000000
3930,0.000000410000
3935,0.000000331000
3940,0.000000000000
3945,0.000000000000
3950,0.000000206000
3955,0.000000222000
3960,0.000000123000
3965,0.000000115000
3970,0.000000264000
3975,0.000000312000
3980,0.000000022400
3985,0.000000000000
3990,0.000000339000
3995,0.000000304000
4000,0.000000665000
4005,0.000000396000
4010,0.000000794000
4015,0.000000583000
4020,0.000000843000
4025,0.000001940000
4030,0.000001520000
4035,0.000001850000
4040,0.000002170000
4045,0.000003110000
4050,0.000003060000
4055,0.000003120000
4060,0.000004200000
4065,0.000003100000
4070,0.000002520000
4075,0.000003880000
4080,0.000002900000
4085,0.000003440000
4090,0.000002470000
4095,0.000003710000
4100,0.000003560000
4105,0.000003540000
4110,0.000003010000
4115,0.000003170000
4120,0.000003290000
4125,0.000003880000
4130,0.000002990000
4135,0.000003680000
4140,0.000003740000
4145,0.000003890000
4150,0.000003880000
4155,0.000003930000
4160,0.000004380000
4165,0.000003890000
4170,0.000003900000
4175,0.000004010000
4180,0.000004410000
4185,0.000004600000
4190,0.000004770000
4195,0.000004180000
4200,0.000004840000
4205,0.000004920000
4210,0.000004100000
4215,0.000004720000
4220,0.000003770000
4225,0.000005030000
4230,0.000004480000
4235,0.000003970000
4240,0.000004490000
4245,0.000004540000
4250,0.000004970000
4255,0.000004720000
4260,0.000004510000
4265,0.000004620000
4270,0.000004210000
4275,0.000005040000
4280,0.000004870000
4285,0.000005380000
4290,0.000004970000
4295,0.000005160000
4300,0.000004730000
4305,0.000004520000
4310,0.000004810000
4315,0.000005210000
4320,0.000004870000
4325,0.000005180000
4330,0.000005150000
4335,0.000005180000
4340,0.000004740000
4345,0.000004950000
4350,0.000005080000
4355,0.000005230000
4360,0.000004700000
4365,0.000005600000
4370,0.000005140000
4375,0.000005470000
4380,0.000005300000
4385,0.000005300000
4390,0.000004970000
4395,0.000005860000
4400,0.000005310000
4405,0.000005710000
4410,0.000005490000
4415,0.000005290000
4420,0.000005790000
4425,0.000005700000
4430,0.000005570000
4435,0.000006000000
4440,0.000005720000
4445,0.000005750000
4450,0.000005900000
4455,0.000005920000
4460,0.000006240000
4465,0.000005320000
4470,0.000005610000
4475,0.000005490000
4480,0.000005310000
4485,0.000005950000
4490,0.000005840000
4495,0.000006120000
4500,0.000005980000
4505,0.000006040000
4510,0.000006110000
4515,0.000006190000
4520,0.000005500000
4525,0.000006270000
4530,0.000006080000
4535,0.000006060000
4540,0.000006390000
4545,0.000005790000
4550,0.000005900000
4555,0.000006100000
4560,0.000006090000
4565,0.000005550000
4570,0.000005930000
4575,0.000005730000
4580,0.000006010000
4585,0.000006110000
4590,0.000006940000
4595,0.000006800000
4600,0.000006470000
4605,0.000006310000
4610,0.000006570000
4615,0.000006000000
4620,0.000006520000
4625,0.000006500000
4630,0.000007050000
4635,0.000006890000
4640,0.000006740000
4645,0.000006590000
4650,0.000006180000
4655,0.000006420000
4660,0.000006490000
4665,0.000006470000
4670,0.000006020000
4675,0.000006150000
4680,0.000006560000
4685,0.000006310000
4690,0.000006570000
4695,0.000006340000
4700,0.000007010000
4705,0.000007200000
4710,0.000007280000
4715,0.000007000000
4720,0.000007640000
4725,0.000007590000
4730,0.000006700000
4735,0.000006760000
4740,0.000007110000
4745,0.000007400000
4750,0.000007500000
4755,0.000007030000
4760,0.000006650000
4765,0.000007520000
4770,0.000007280000
4775,0.000007250000
4780,0.000007460000
4785,0.000007390000
4790,0.000007690000
4795,0.000006760000
4800,0.000007370000
4805,0.000007400000
4810,0.000007680000
4815,0.000007600000
4820,0.000008010000
4825,0.000007740000
4830,0.000008390000
4835,0.000007880000
4840,0.000008550000
4845,0.000007980000
4850,0.000008410000
4855,0.000008290000
4860,0.000008050000
4865,0.000008170000
4870,0.000008310000
4875,0.000008440000
4880,0.000008280000
4885,0.000008350000
4890,0.000008330000
4895,0.000008020000
4900,0.000008040000
4905,0.000008230000
4910,0.000008440000
4915,0.000008500000
4920,0.000008110000
4925,0.000008160000
4930,0.000008370000
4935,0.000008180000
4940,0.000008580000
4945,0.000008220000
4950,0.000008610000
4955,0.000008700000
4960,0.000009030000
4965,0.000008550000
4970,0.000008740000
4975,0.000008460000
4980,0.000008700000
4985,0.000008460000
4990,0.000008530000
4995,0.000008630000
5000,0.000007990000
5005,0.000007870000
5010,0.000008180000
5015,0.000008010000
5020,0.000008520000
5025,0.000008070000
5030,0.000008020000
5035,0.000008280000
5040,0.000008110000
5045,0.000008240000
5050,0.000007720000
5055,0.000007880000
5060,0.000007900000
5065,0.000007730000
5070,0.000008280000
5075,0.000007970000
5080,0.000007560000
5085,0.000007630000
5090,0.000007820000
5095,0.000007500000
5100,0.000008090000
5105,0.000007540000
5110,0.000007900000
5115,0.000008210000
5120,0.000007720000
5125,0.000007660000
5130,0.000007400000
5135,0.000007550000
5140,0.000007150000
5145,0.000007730000
5150,0.000007590000
5155,0.000007420000
5160,0.000007390000
5165,0.000007420000
5170,0.000007680000
5175,0.000007250000
5180,0.000007510000
5185,0.000007440000
5190,0.000007450000
5195,0.000008010000
5200,0.000007570000
5205,0.000009050000
5210,0.000009470000
5215,0.000011400000
5220,0.000013300000
5225,0.000014900000
5230,0.000020200000
5235,0.000024400000
5240,0.000032500000
5245,0.000043200000
5250,0.000056200000
5255,0.000075000000
5260,0.000100000000
5265,0.000138000000
5270,0.000183000000
5275,0.000243000000
5280,0.000329000000
5285,0.000446000000
5290,0.000597000000
5295,0.000787000000
5300,0.001040000000
5305,0.001370000000
5310,0.001780000000
5315,0.002290000000
5320,0.002960000000
5325,0.003780000000
5330,0.004780000000
5335,0.006040000000
5340,0.007580000000
5345,0.009440000000
5350,0.011700000000
5355,0.014400000000
5360,0.017800000000
5365,0.021600000000
5370,0.026200000000
5375,0.031600000000
5380,0.037700000000
5385,0.044700000000
5390,0.052800000000
5395,0.061800000000
5400,0.071600000000
5405,0.082800000000
5410,0.094500000000
5415,0.108000000000
5420,0.122000000000
5425,0.136000000000
5430,0.152000000000
5435,0.169000000000
5440,0.186000000000
5445,0.204000000000
5450,0.223000000000
5455,0.242000000000
5460,0.262000000000
5465,0.282000000000
5470,0.304000000000
5475,0.324000000000
5480,0.347000000000
5485,0.368000000000
5490,0.391000000000
5495,0.413000000000
5500,0.435000000000
5505,0.457000000000
5510,0.478000000000
5515,0.500000000000
5520,0.521000000000
5525,0.541000000000
5530,0.561000000000
5535,0.580000000000
5540,0.601000000000
5545,0.619000000000
5550,0.638000000000
5555,0.654000000000
5560,0.670000000000
5565,0.687000000000
5570,0.701000000000
5575,0.715000000000
5580,0.728000000000
5585,0.738000000000
5590,0.749000000000
5595,0.757000000000
5600,0.764000000000
5605,0.773000000000
5610,0.780000000000
5615,0.787000000000
5620,0.795000000000
5625,0.801000000000
5630,0.810000000000
5635,0.815000000000
5640,0.821000000000
5645,0.826000000000
5650,0.833000000000
5655,0.837000000000
5660,0.838000000000
5665,0.843000000000
5670,0.848000000000
5675,0.854000000000
5680,0.856000000000
5685,0.861000000000
5690,0.868000000000
5695,0.875000000000
5700,0.879000000000
5705,0.886000000000
5710,0.892000000000
5715,0.897000000000
5720,0.900000000000
5725,0.905000000000
5730,0.910000000000
5735,0.913000000000
5740,0.913000000000
5745,0.917000000000
5750,0.918000000000
5755,0.916000000000
5760,0.916000000000
5765,0.915000000000
5770,0.915000000000
5775,0.916000000000
5780,0.913000000000
5785,0.915000000000
5790,0.913000000000
5795,0.912000000000
5800,0.909000000000
5805,0.906000000000
5810,0.906000000000
5815,0.904000000000
5820,0.901000000000
5825,0.901000000000
5830,0.900000000000
5835,0.900000000000
5840,0.902000000000
5845,0.900000000000
5850,0.902000000000
5855,0.904000000000
5860,0.909000000000
5865,0.912000000000
5870,0.914000000000
5875,0.918000000000
5880,0.924000000000
5885,0.927000000000
5890,0.930000000000
5895,0.934000000000
5900,0.938000000000
5905,0.940000000000
5910,0.942000000000
5915,0.945000000000
5920,0.945000000000
5925,0.944000000000
5930,0.946000000000
5935,0.944000000000
5940,0.945000000000
5945,0.943000000000
5950,0.944000000000
5955,0.942000000000
5960,0.941000000000
5965,0.940000000000
5970,0.937000000000
5975,0.937000000000
5980,0.934000000000
5985,0.932000000000
5990,0.931000000000
5995,0.928000000000
6000,0.926000000000
6005,0.923000000000
6010,0.922000000000
6015,0.920000000000
6020,0.917000000000
6025,0.918000000000
6030,0.918000000000
6035,0.918000000000
6040,0.919000000000
6045,0.920000000000
6050,0.924000000000
6055,0.926000000000
6060,0.928000000000
6065,0.934000000000
6070,0.936000000000
6075,0.939000000000
6080,0.942000000000
6085,0.946000000000
6090,0.946000000000
6095,0.948000000000
6100,0.951000000000
6105,0.951000000000
6110,0.952000000000
6115,0.951000000000
6120,0.951000000000
6125,0.953000000000
6130,0.952000000000
6135,0.952000000000
6140,0.953000000000
6145,0.952000000000
6150,0.951000000000
6155,0.950000000000
6160,0.951000000000
6165,0.949000000000
6170,0.948000000000
6175,0.946000000000
6180,0.946000000000
6185,0.943000000000
6190,0.941000000000
6195,0.941000000000
6200,0.939000000000
6205,0.938000000000
6210,0.937000000000
6215,0.938000000000
6220,0.936000000000
6225,0.938000000000
6230,0.939000000000
6235,0.940000000000
6240,0.942000000000
6245,0.943000000000
6250,0.943000000000
6255,0.947000000000
6260,0.946000000000
6265,0.947000000000
6270,0.950000000000
6275,0.949000000000
6280,0.950000000000
6285,0.950000000000
6290,0.951000000000
6295,0.952000000000
6300,0.951000000000
6305,0.949000000000
6310,0.949000000000
6315,0.949000000000
6320,0.946000000000
6325,0.947000000000
6330,0.945000000000
6335,0.945000000000
6340,0.942000000000
6345,0.939000000000
6350,0.937000000000
6355,0.937000000000
6360,0.936000000000
6365,0.934000000000
6370,0.934000000000
6375,0.934000000000
6380,0.934000000000
6385,0.934000000000
6390,0.936000000000
6395,0.937000000000
6400,0.938000000000
6405,0.940000000000
6410,0.939000000000
6415,0.943000000000
6420,0.943000000000
6425,0.946000000000
6430,0.945000000000
6435,0.945000000000
6440,0.946000000000
6445,0.945000000000
6450,0.945000000000
6455,0.945000000000
6460,0.946000000000
6465,0.946000000000
6470,0.946000000000
6475,0.946000000000
6480,0.946000000000
6485,0.945000000000
6490,0.943000000000
6495,0.940000000000
6500,0.938000000000
6505,0.932000000000
6510,0.929000000000
6515,0.924000000000
6520,0.917000000000
6525,0.911000000000
6530,0.905000000000
6535,0.900000000000
6540,0.895000000000
6545,0.890000000000
6550,0.889000000000
6555,0.886000000000
6560,0.886000000000
6565,0.888000000000
6570,0.889000000000
6575,0.891000000000
6580,0.893000000000
6585,0.895000000000
6590,0.899000000000
6595,0.898000000000
6600,0.899000000000
6605,0.897000000000
6610,0.896000000000
6615,0.895000000000
6620,0.893000000000
6625,0.891000000000
6630,0.890000000000
6635,0.887000000000
6640,0.888000000000
6645,0.887000000000
6650,0.888000000000
6655,0.892000000000
6660,0.895000000000
6665,0.899000000000
6670,0.902000000000
6675,0.905000000000
6680,0.903000000000
6685,0.903000000000
6690,0.898000000000
6695,0.890000000000
6700,0.880000000000
6705,0.867000000000
6710,0.853000000000
6715,0.836000000000
6720,0.825000000000
6725,0.810000000000
6730,0.797000000000
6735,0.786000000000
6740,0.778000000000
6745,0.774000000000
6750,0.769000000000
6755,0.769000000000
6760,0.769000000000
6765,0.771000000000
6770,0.776000000000
6775,0.779000000000
6780,0.781000000000
6785,0.784000000000
6790,0.787000000000
6795,0.787000000000
6800,0.788000000000
6805,0.790000000000
6810,0.788000000000
6815,0.787000000000
6820,0.790000000000
6825,0.792000000000
6830,0.796000000000
6835,0.804000000000
6840,0.810000000000
6845,0.817000000000
6850,0.820000000000
6855,0.821000000000
6860,0.817000000000
6865,0.807000000000
6870,0.793000000000
6875,0.771000000000
6880,0.747000000000
6885,0.718000000000
6890,0.690000000000
6895,0.664000000000
6900,0.643000000000
6905,0.628000000000
6910,0.617000000000
6915,0.615000000000
6920,0.621000000000
6925,0.634000000000
6930,0.652000000000
6935,0.673000000000
6940,0.691000000000
6945,0.696000000000
6950,0.680000000000
6955,0.635000000000
6960,0.568000000000
6965,0.482000000000
6970,0.394000000000
6975,0.310000000000
6980,0.237000000000
6985,0.180000000000
6990,0.137000000000
6995,0.103000000000
7000,0.076800000000
7005,0.058000000000
7010,0.043600000000
7015,0.032900000000
7020,0.025000000000
7025,0.018900000000
7030,0.014500000000
7035,0.011100000000
7040,0.008540000000
7045,0.006590000000
7050,0.005150000000
7055,0.004060000000
7060,0.003210000000
7065,0.002580000000
7070,0.002080000000
7075,0.001690000000
7080,0.001390000000
7085,0.001160000000
7090,0.000959000000
7095,0.000818000000
7100,0.000692000000
7105,0.000595000000
7110,0.000511000000
7115,0.000448000000
7120,0.000388000000
7125,0.000341000000
7130,0.000303000000
7135,0.000266000000
7140,0.000236000000
7145,0.000211000000
7150,0.000191000000
7155,0.000173000000
7160,0.000150000000
7165,0.000134000000
7170,0.000119000000
7175,0.000108000000
7180,0.000091900000
7185,0.000082400000
7190,0.000072300000
7195,0.000062400000
7200,0.000055600000
7205,0.000050700000
7210,0.000042300000
7215,0.000038000000
7220,0.000033800000
7225,0.000028400000
7230,0.000024700000
7235,0.000024800000
7240,0.000019400000
7245,0.000016900000
7250,0.000016400000
7255,0.000012700000
7260,0.000011900000
7265,0.000010900000
7270,0.000010800000
7275,0.000010700000
7280,0.000008240000
7285,0.000009270000
7290,0.000006830000
7295,0.000007330000
7300,0.000007220000
7305,0.000005760000
7310,0.000007000000
7315,0.000006380000
7320,0.000005160000
7325,0.000005300000
7330,0.000004880000
7335,0.000004390000
7340,0.000004430000
7345,0.000004670000
7350,0.000005450000
7355,0.000003700000
7360,0.000004810000
7365,0.000004250000
7370,0.000003950000
7375,0.000003930000
7380,0.000003060000
7385,0.000002720000
7390,0.000003280000
7395,0.000002580000
7400,0.000003270000
7405,0.000003240000
7410,0.000002930000
7415,0.000002450000
7420,0.000001040000
7425,0.000001980000
7430,0.000002040000
7435,0.000001860000
7440,0.000001540000
7445,0.000002000000
7450,0.000001960000
7455,0.000002140000
7460,0.000000943000
7465,0.000001100000
7470,0.000000574000
7475,0.000001170000
7480,0.000000686000
7485,0.000000965000
7490,0.000000231000
7495,0.000000672000
7500,0.000001380000
7505,0.000001230000
7510,0.000001520000
7515,0.000001020000
7520,0.000001070000
7525,0.000000778000
7530,0.000000204000
7535,0.000000602000
7540,0.000001130000
7545,0.000001290000
7550,0.000002110000
7555,0.000000693000
7560,0.000001060000
7565,0.000000494000
7570,0.000001240000
7575,0.000002060000
7580,0.000000748000
7585,0.000002110000
7590,0.000000821000
7595,0.000002230000
7600,0.000001960000
7605,0.000000846000
7610,0.000000290000
7615,0.000000702000
7620,0.000000798000
7625,0.000000000000
7630,0.000000471000
7635,0.000001150000
7640,0.000001400000
7645,0.000000000000
7650,0.000000659000
7655,0.000000000000
7660,0.000000492000
7665,0.000000568000
7670,0.000000480000
7675,0.000001430000
7680,0.000000000000
7685,0.000000235000
7690,0.000000000000
7695,0.000000373000
7700,0.000001320000
7705,0.000001150000
7710,0.000001100000
7715,0.000001730000
7720,0.000000659000
7725,0.000000285000
7730,0.000001430000
7735,0.000000679000
7740,0.000000407000
7745,0.000001030000
7750,0.000001020000
7755,0.000001600000
7760,0.000000378000
7765,0.000000375000
7770,0.000001030000
7775,0.000000765000
7780,0.000000663000
7785,0.000000000000
7790,0.000001780000
7795,0.000000551000
7800,0.000001310000
7805,0.000000320000
7810,0.000001090000
7815,0.000001200000
7820,0.000001300000
7825,0.000000590000
7830,0.000001030000
7835,0.000000379000
7840,0.000002090000
7845,0.000000548000
7850,0.000000093100
7855,0.000000000000
7860,0.000001210000
7865,0.000001910000
7870,0.000000000000
7875,0.000000000000
7880,0.000001930000
7885,0.000000000000
7890,0.000001770000
7895,0.000000148000
7900,0.000000000000
7905,0.000000166000
7910,0.000001290000
7915,0.000001160000
7920,0.000000728000
7925,0.000000000000
7930,0.000001080000
7935,0.000000000000
7940,0.000000000000
7945,0.000000000000
7950,0.000001190000
7955,0.000000000000
7960,0.000000000000
7965,0.000000806000
7970,0.000000000000
7975,0.000000991000
7980,0.000000000000
7985,0.000000000000
7990,0.000001900000
7995,0.000000370000
8000,0.000000392000
8005,0.000000456000
8010,0.000000520000
8015,0.000000296000
8020,0.000000071100
8025,0.000000393000
8030,0.000000715000
8035,0.000000667000
8040,0.000000619000
8045,0.000000546000
8050,0.000000473000
8055,0.000000446000
8060,0.000000419000
8065,0.000000584000
8070,0.000000749000
8075,0.000000742000
8080,0.000000735000
8085,0.000000495000
8090,0.000000255000
8095,0.000000225000
8100,0.000000196000
8105,0.000000289000
8110,0.000000382000
8115,0.000000436000
8120,0.000000490000
8125,0.000000379000
8130,0.000000268000
8135,0.000000300000
8140,0.000000331000
8145,0.000000242000
8150,0.000000153000
8155,0.000000078900
8160,0.000000004400
8165,0.000000000015
8170,0.000000000000
8175,0.000000171000
8180,0.000000346000
8185,0.000000300000
8190,0.000000254000
8195,0.000000176000
8200,0.000000097400
8205,0.000000150000
8210,0.000000202000
8215,0.000000194000
8220,0.000000186000
8225,0.000000194000
8230,0.000000203000
8235,0.000000081000
8240,0.000000000000
8245,0.000000059500
8250,0.000000159000
8255,0.000000385000
8260,0.000000610000
8265,0.000000382000
8270,0.000000154000
8275,0.000000190000
8280,0.000000226000
8285,0.000000344000
8290,0.000000462000
8295,0.000000429000
8300,0.000000396000
8305,0.000000329000
8310,0.000000263000
8315,0.000000304000
8320,0.000000345000
8325,0.000000471000
8330,0.000000598000
8335,0.000000625000
8340,0.000000652000
8345,0.000000460000
8350,0.000000267000
8355,0.000000339000
8360,0.000000410000
8365,0.000000441000
8370,0.000000472000
8375,0.000000336000
8380,0.000000201000
8385,0.000000077500
8390,0.000000000000
8395,0.000000000000
8400,0.000000000000
8405,0.000000060500
8410,0.000000208000
8415,0.000000044500
8420,0.000000000000
8425,0.000000000000
8430,0.000000057500
8435,0.000000165000
8440,0.000000273000
8445,0.000000257000
8450,0.000000241000
8455,0.000000317000
8460,0.000000393000
8465,0.000000339000
8470,0.000000285000
8475,0.000000320000
8480,0.000000355000
8485,0.000000340000
8490,0.000000326000
8495,0.000000311000
8500,0.000000295000
8505,0.000000365000
8510,0.000000435000
8515,0.000000419000
8520,0.000000403000
8525,0.000000517000
8530,0.000000631000
8535,0.000000563000
8540,0.000000495000
8545,0.000000330000
8550,0.000000166000
8555,0.000000357000
8560,0.000000548000
8565,0.000000468000
8570,0.000000388000
8575,0.000000347000
8580,0.000000305000
8585,0.000000339000
8590,0.000000373000
8595,0.000000304000
8600,0.000000234000
8605,0.000000355000
8610,0.000000476000
8615,0.000000303000
8620,0.000000129000
8625,0.000000217000
8630,0.000000306000
8635,0.000000253000
8640,0.000000200000
8645,0.000000257000
8650,0.000000314000
8655,0.000000207000
8660,0.000000100000
8665,0.000000155000
8670,0.000000209000
8675,0.000000252000
8680,0.000000296000
8685,0.000000387000
8690,0.000000479000
8695,0.000000439000
8700,0.000000400000
8705,0.000000463000
8710,0.000000525000
8715,0.000000465000
8720,0.000000405000
8725,0.000000512000
8730,0.000000620000
8735,0.000000696000
8740,0.000000771000
8745,0.000000673000
8750,0.000000575000
8755,0.000000654000
8760,0.000000734000
8765,0.000000848000
8770,0.000000962000
8775,0.000000892000
8780,0.000000823000
8785,0.000000902000
8790,0.000000982000
8795,0.000000950000
8800,0.000000918000
8805,0.000000869000
8810,0.000000821000
8815,0.000000807000
8820,0.000000793000
8825,0.000000815000
8830,0.000000837000
8835,0.000000816000
8840,0.000000795000
8845,0.000000767000
8850,0.000000739000
8855,0.000000759000
8860,0.000000779000
8865,0.000000718000
8870,0.000000658000
8875,0.000000654000
8880,0.000000650000
8885,0.000000707000
8890,0.000000763000
8895,0.000000884000
8900,0.000001010000
8905,0.000001110000
8910,0.000001210000
8915,0.000001430000
8920,0.000001660000
8925,0.000001910000
8930,0.000002160000
8935,0.000002460000
8940,0.000002770000
8945,0.000003110000
8950,0.000003440000
8955,0.000003710000
8960,0.000003970000
8965,0.000004190000
8970,0.000004410000
8975,0.000004710000
8980,0.000005010000
8985,0.000005250000
8990,0.000005500000
8995,0.000005640000
9000,0.000005790000
9005,0.000005920000
9010,0.000006040000
9015,0.000005900000
9020,0.000005750000
9025,0.000005530000
9030,0.000005310000
9035,0.000005010000
9040,0.000004720000
9045,0.000004450000
9050,0.000004180000
9055,0.000003870000
9060,0.000003550000
9065,0.000003260000
9070,0.000002980000
9075,0.000002740000
9080,0.000002510000
9085,0.000002360000
9090,0.000002200000
9095,0.000002130000
9100,0.000002060000
9105,0.000002240000
9110,0.000002420000
9115,0.000002630000
9120,0.000002840000
9125,0.000003130000
9130,0.000003430000
9135,0.000003730000
9140,0.000004030000
9145,0.000004310000
9150,0.000004590000
9155,0.000004920000
9160,0.000005240000
9165,0.000005440000
9170,0.000005630000
9175,0.000005760000
9180,0.000005890000
9185,0.000005800000
9190,0.000005720000
9195,0.000005480000
9200,0.000005240000
9205,0.000004890000
9210,0.000004550000
9215,0.000004150000
9220,0.000003740000
9225,0.000003330000
9230,0.000002930000
9235,0.000002500000
9240,0.000002070000
9245,0.000001750000
9250,0.000001440000
9255,0.000001250000
9260,0.000001060000
9265,0.000000930000
9270,0.000000797000
9275,0.000000768000
9280,0.000000739000
9285,0.000000677000
9290,0.000000614000
9295,0.000000597000
9300,0.000000580000
9305,0.000000582000
9310,0.000000584000
9315,0.000000584000
9320,0.000000584000
9325,0.000000675000
9330,0.000000766000
9335,0.000000833000
9340,0.000000900000
9345,0.000001120000
9350,0.000001340000
9355,0.000001840000
9360,0.000002340000
9365,0.000002890000
9370,0.000003450000
9375,0.000003960000
9380,0.000004470000
9385,0.000004930000
9390,0.000005390000
9395,0.000005810000
9400,0.000006230000
9405,0.000006320000
9410,0.000006410000
9415,0.000006090000
9420,0.000005770000
9425,0.000005210000
9430,0.000004660000
9435,0.000004130000
9440,0.000003600000
9445,0.000002960000
9450,0.000002310000
9455,0.000001810000
9460,0.000001320000
9465,0.000000998000
9470,0.000000679000
9475,0.000000521000
9480,0.000000363000
9485,0.000000316000
9490,0.000000269000
9495,0.000000189000
9500,0.000000108000
9505,0.000000095300
9510,0.000000082400
9515,0.000000138000
9520,0.000000194000
9525,0.000000097700
9530,0.000000001340
9535,0.000000042000
9540,0.000000082600
9545,0.000000042100
9550,0.000000001520
9555,0.000000031100
9560,0.000000060600
9565,0.000000060800
9570,0.000000061000
9575,0.000000057500
9580,0.000000053900
9585,0.000000049200
9590,0.000000044500
9595,0.000000084900
9600,0.000000125000
9605,0.000000064800
9610,0.000000004310
9615,0.000000020800
9620,0.000000037300
9625,0.000000063500
9630,0.000000089800
9635,0.000000169000
9640,0.000000248000
9645,0.000000211000
9650,0.000000174000
9655,0.000000232000
9660,0.000000291000
9665,0.000000310000
9670,0.000000329000
9675,0.000000347000
9680,0.000000365000
9685,0.000000269000
9690,0.000000174000
9695,0.000000191000
9700,0.000000208000
9705,0.000000191000
9710,0.000000173000
9715,0.000000155000
9720,0.000000136000
9725,0.000000123000
9730,0.000000110000
9735,0.000000046100
9740,0.000000000000
9745,0.000000000000
9750,0.000000000000
9755,0.000000000000
9760,0.000000000000
9765,0.000000000000
9770,0.000000000000
9775,0.000000000000
9780,0.000000000000
9785,0.000000000000
9790,0.000000008410
9795,0.000000000000
9800,0.000000000000
9805,0.000000000000
9810,0.000000000000
9815,0.000000000000
9820,0.000000000000
9825,0.000000000000
9830,0.000000000000
9835,0.000000000000
9840,0.000000000000
9845,0.000000000000
9850,0.000000000000
9855,0.000000000000
9860,0.000000000000
9865,0.000000000000
9870,0.000000000000
9875,0.000000000000
9880,0.000000000000
9885,0.000000000000
9890,0.000000000000
9895,0.000000000000
9900,0.000000000000
9905,0.000000000000
9910,0.000000000000
9915,0.000000000000
9920,0.000000000000
9925,0.000000000000
9930,0.000000000000
9935,0.000000000000
9940,0.000000000000
9945,0.000000000000
9950,0.000000000000
9955,0.000000000000
9960,0.000000000000
9965,0.000000000000
9970,0.000000000000
9975,0.000000000000
9980,0.000000000000
